recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,written_during_early_access,comment_count,steam_purchase,received_for_free,cleaned_review,vader_score,label
223362478,english,"solid game, a little overwhel,ing by all the options",1776333470,1776333470,True,0,0,0.5,False,0,True,False,solid game little overwheling option,0.1531,1
223352148,english,"I have DRAMATICLY more hours than it says I do, as i played this on my laptop, and ROG ALLY with no internet access and offline does not track hours. 
This is one my favorite games of all time. Great starter CRPG in my opinion as well
If you liked baldurs gate 3, you'll like this game as well.",1776315275,1776315275,True,0,0,0.5,False,0,True,False,dramaticly hour say played laptop rog ally internet access offline track hour one favorite game time great starter crpg opinion well liked baldurs gate youll like game well,0.936,1
223297917,english,"Another Masterpiece by Larian
The devotion put into the story and game is admirable & nowadays I truly value developers who don't care about microtransactions or expasions, just focus on the game and story, the things that truly matter",1776247137,1776247137,True,0,0,0.5,False,0,True,False,another masterpiece larian devotion put story game admirable nowadays truly value developer dont care microtransactions expasions focus game story thing truly matter,0.9466,1
223242183,english,"Needed a Larian Studios fix after beating baldurs gate 3, three times, and this surely did it. 

the mechanics are not as good as they're latest installment, but its light years ahead of everyone else.",1776173978,1776173978,True,0,0,0.5,False,0,True,False,needed larian studio fix beating baldurs gate three time surely mechanic good theyre latest installment light year ahead everyone else,-0.1319,1
223232866,english,"While not at cinematic as BG3, I feel like the combat was more tactical. Split-Screen Coop worked really well. Can only recommend this game, especially if you enjoyed BG3.

After playing this, I was very excited that their upcoming game will be set in the same universe.

Since I am playing DOS1 via Steam Family Library, I can't post a review there, but in highnsight I can say that DOS1 is also worth playing, as the gameplay is very similar to DOS2 and doesn't feel outdated compared to DOS2. Just in case someone is wondering wheather to play DOS1 first. So consider picking up both in a bundle.
DOS1 runs on highest settings in FullHD (on my 4K TV) on Steam Deck, and Split-Screen Coop works really well.",1776161580,1776162827,True,0,0,0.5,False,0,True,False,cinematic bg feel like combat tactical splitscreen coop worked really well recommend game especially enjoyed bg playing excited upcoming game set universe since playing do via steam family library cant post review highnsight say do also worth playing gameplay similar do doesnt feel outdated compared do case someone wondering wheather play do first consider picking bundle do run highest setting fullhd k tv steam deck splitscreen coop work really well,0.9448,1
223220490,english,"A perfect game, with a smooth and innovative RPG system. Lohse has one of the best character arcs I’ve seen in a video game in a long time.",1776138412,1776138412,True,0,0,0.5,False,0,True,False,perfect game smooth innovative rpg system lohse one best character arc ive seen video game long time,0.8957,1
223199003,english,"Is good, both for serious play and silly nonsense you can do, like barrelmancy",1776108735,1776108735,True,0,0,0.5,False,0,True,False,good serious play silly nonsense like barrelmancy,0.5994,1
223185837,english,"I can’t believe how good this game is. It’s literally one of the best games I’ve ever played. The story is immense, rich, and powerful, with meaningful choices that truly impact the experience. The strategic turn-based combat and freedom in character development make every playthrough unique. A must-play for any RPG fan.",1776095214,1776095214,True,0,0,0.5,False,0,True,False,cant believe good game literally one best game ive ever played story immense rich powerful meaningful choice truly impact experience strategic turnbased combat freedom character development make every playthrough unique mustplay rpg fan,0.9756,1
223117844,english,"Lots of problem solving. It's interesting to see that sometimes I get an answer that I was looking for when I was doing something entirely different.

One downside is that I tend to sit for a long time, don't want to get up, and now my back hurts. Although, to be fair I sit at work too and it may have started there.",1776009984,1776009984,True,0,1,0.5,False,0,True,False,lot problem solving interesting see sometimes get answer looking something entirely different one downside tend sit long time dont want get back hurt although fair sit work may started,-0.2229,1
223054078,english,"Great game, but it is quite clear that it is a predecessor to BG3 as you will notice how some game mechanics weren't as fleshed out as in the later release (if you're like me and played BG3 first).

Great game though.",1775941289,1775941289,True,0,0,0.5,False,0,True,False,great game quite clear predecessor bg notice game mechanic werent fleshed later release youre like played bg first great game though,0.9606,1
223042611,english,"118 hours into this game and only got 1/2 through the game is fun.  I played a lot of RPG's and this one is one of my favorites.  It does have a learning curve, but it makes the game more fun.  A nice story plot with a lot of different items and spells in the game to make it fun.  You will run into some fights and battles which you will die a lot during the beginning, but as you level up and learn the mechanics of using environmental effect with weapons and surfaces you will begin to master the art of war with this game.

The turn based system is nice, you will have to master your skills with picking the right attributes to choose when leveling up to avoid wasting your turns and getting more AP to help win difficult battles.  I'm still having fun, and you can pick up this game and leave it without worrying about taking up too much of your time.  Take it slow, read all the books and enjoy the storyline.

One of the few 10/10 games out there, worth the money and time invested with DOS 2.  Have fun!",1775931489,1775931489,True,0,0,0.5,False,0,True,False,hour game got game fun played lot rpgs one one favorite learning curve make game fun nice story plot lot different item spell game make fun run fight battle die lot beginning level learn mechanic using environmental effect weapon surface begin master art war game turn based system nice master skill picking right attribute choose leveling avoid wasting turn getting ap help win difficult battle im still fun pick game leave without worrying taking much time take slow read book enjoy storyline one game worth money time invested do fun,0.9395,1
222995391,english,"Larian never hesitates to put 100% into their projects. Coming from BG3, this story is pretty dark, and I love it for not hesitating to be gut-wrenchingly horrifying at times. The world is very interesting and brings out a wide variety of emotions.",1775883965,1775883965,True,0,0,0.5,False,0,True,False,larian never hesitates put project coming bg story pretty dark love hesitating gutwrenchingly horrifying time world interesting brings wide variety emotion,0.8678,1
222994909,english,"Yo, I forgot to leave a review... played on release and its extraordinary...

Although BG3 ends up improving the formula in basically every way, there is something to be said about the combat/status/abilities in this game, which i found to be more fun than the adapted 5e of the latter.",1775883391,1775883671,True,0,0,0.5,False,0,True,False,yo forgot leave review played release extraordinary although bg end improving formula basically every way something said combatstatusabilities game found fun adapted e latter,0.8221,1
222987291,english,"it is good game i got lost to many times so i drop it  
i wish at if the logs hints what to do next or something like it 
same  for original sin 1",1775873640,1775873640,True,0,0,0.5,False,0,True,False,good game got lost many time drop wish log hint next something like original sin,0.2553,1
222918453,english,"BG3 converted me to CRPGs so I wanted to go back and try DOS2. I really enjoyed it and will definitely play again to try out different story/companion outcomes which I think speaks well of it as a game nearly a decade old.  As I expected the companion characters and story choices are engaging, complex and sometimes tricky to navigate, just as i hoped for.  I found I didn't connect on an emotional level quite as much - I suspect that's down to the lack of cinematics/animated cutscenes.  That's not a criticism of this game - it's just a reflection of the age & budget - but it's something to be aware of if you're thinking of picking it up in 2026, it's not going to look/feel like BG3.  But i still loved the art style and the writing and I can't wait to see what Larian will be able to create for Divinity.

I found the different skills/combat system to have both pros & cons compared to BG3s adaptation of 5E.  The freedom of a classless system is really fun and I found that I preferred an AP/cooldown system, rather than having spell slots and Actions/Bonus Actions - it made me think differently about how I built my party and approached combat.  I'm in the minority that likes the Physical/Magical Armour system, I think it adds something to have to plan around that.  
What I was less keen on was the buying skillbooks and the memory points system.  Having to traipse around vendors trying to find the skillbook I'd decided I wanted felt like a chore and the memory point system felt a bit too restrictive.  I felt like if the selling point is flexibility it should be easier to just try things out - not a complete free-for-all but a bit less restriction on where you can pick up skills and how many you can have equipped.  I also wasn't a huge fan of the way initiative works (although I'm still not sure I properly understand how initiative works).  The combat in this game is not easy, even on Balanced, and it can get pretty demoralising to sit there while a dozen enemies set your whole party (and most of the surrounding scenery) on fire, killing 3 of them, meaning the 4th spends their turn resurrecting people/trying to not be on fire.  I'd prefer having more scope to use character builds/abilities/equipment to manipulate turn order or action economy so I could make that happen less.

Overall though I really loved the game and I'm looking forward to getting better at it :)",1775789776,1775789776,True,0,0,0.5,False,0,True,False,bg converted crpgs wanted go back try do really enjoyed definitely play try different storycompanion outcome think speaks well game nearly decade old expected companion character story choice engaging complex sometimes tricky navigate hoped found didnt connect emotional level quite much suspect thats lack cinematicsanimated cutscenes thats criticism game reflection age budget something aware youre thinking picking going lookfeel like bg still loved art style writing cant wait see larian able create divinity found different skillscombat system pro con compared bgs adaptation e freedom classless system really fun found preferred apcooldown system rather spell slot actionsbonus action made think differently built party approached combat im minority like physicalmagical armour system think add something plan around less keen buying skillbooks memory point system traipse around vendor trying find skillbook id decided wanted felt like chore memory point system felt bit restrictive felt like selling point flexibility easier try thing complete freeforall bit less restriction pick skill many equipped also wasnt huge fan way initiative work although im still sure properly understand initiative work combat game easy even balanced get pretty demoralising sit dozen enemy set whole party surrounding scenery fire killing meaning th spends turn resurrecting peopletrying fire id prefer scope use character buildsabilitiesequipment manipulate turn order action economy could make happen less overall though really loved game im looking forward getting better,0.9933,1
222891421,english,"So much fun and frustration while playing this game, good game to kill time",1775757273,1775757273,True,0,0,0.5,False,0,True,False,much fun frustration playing game good game kill time,-0.1335,1
222847728,english,"Excellent game, great story and mentally demanding!",1775698728,1775698728,True,0,0,0.5,False,0,True,False,excellent game great story mentally demanding,0.8016,1
222836646,english,"This has been a very enjoyable game  im not  going to lie i struggled through it and im sure i missed alot of things but it is definetly replayable
",1775683722,1775683722,True,0,0,0.5,False,0,True,False,enjoyable game im going lie struggled im sure missed alot thing definetly replayable,0.1145,1
222835295,english,"I'm just barely out of Fort Joy (I like to really comb over everything carefully lol), but this game has already proven that it's exceptional. If you enjoyed BG3, you'll definitely enjoy this.

At first, I wasn't certain how I'd feel about the art style (of the characters in particular) and the lack of cutscenes (particularly since I'm so used to BG3); any doubts I had were, in hindsight, for nothing lol. Despite still being early in the game, the characters themselves are just as engaging and interesting as I had hoped. That, and the gameplay itself is awesome. Turn-based combat is what I tend to favour, so that's an easy win imo. The freedom (as in, the ability to get creative with how a player handles quests, NPCs, enemies, etc.) this game offers is something I truly adore/appreciate. I'm already considering what I can do differently in the next playthrough, how I can mess with things, and curious to experience the different kinds of results/outcomes it'll yield. And lastly, the music is wonderful, though I feel that almost goes without saying (yet I'm gonna say it anyway, apparently lol). Borislav Slavov is an incredible composer. Literal god tier lol.

In short, this is an excellent game. I would highly recommend it.",1775682197,1775682197,True,0,0,0.5,False,0,True,False,im barely fort joy like really comb everything carefully lol game already proven exceptional enjoyed bg youll definitely enjoy first wasnt certain id feel art style character particular lack cutscenes particularly since im used bg doubt hindsight nothing lol despite still early game character engaging interesting hoped gameplay awesome turnbased combat tend favour thats easy win imo freedom ability get creative player handle quest npc enemy etc game offer something truly adoreappreciate im already considering differently next playthrough mess thing curious experience different kind resultsoutcomes itll yield lastly music wonderful though feel almost go without saying yet im gon na say anyway apparently lol borislav slavov incredible composer literal god tier lol short excellent game would highly recommend,0.9961,1
222787793,english,"Solid Fantasy RPG game. Great story, character builds and NPCS.",1775624658,1775624658,True,0,0,0.5,False,0,True,False,solid fantasy rpg game great story character build npc,0.6908,1
222786836,english,"A classic RPG.  If you're thinking about it, buy it.  You may not finish the main plot, but you'll still get a ton of fun playtime out of it (the game is massive).",1775622875,1775622875,True,0,0,0.5,False,0,True,False,classic rpg youre thinking buy may finish main plot youll still get ton fun playtime game massive,0.6652,1
222763530,english,"A great game, it's kinda slow in the beginning but by the end of it you'll realize that there's just too much going on, get used to fight under ground effects, its very normal here
Well, it has a big L being forced to fight against the characters i put so much effort into making, having then die and it be just like that, it's even worse considering my MC was an archer and one of my characters was a very scary tanker with lots of health, armor and 70% of dmg return in retribution, 3k of dmg on his shield throw plus everything else, i had to cheat so i could kill my own tanker, he was that strong, yet i still lost once
I didn't really care at all about the lore at the end of the game, the choices you get are kinda bland cuz you barely get to see anything relevant, they probably wanted to leave it all open for another game i guess

Final Rating: 8/10, an awesome journey with its weak point, but an awesome game still",1775591970,1775591970,True,0,0,0.5,False,0,True,False,great game kinda slow beginning end youll realize there much going get used fight ground effect normal well big l forced fight character put much effort making die like even worse considering mc archer one character scary tanker lot health armor dmg return retribution k dmg shield throw plus everything else cheat could kill tanker strong yet still lost didnt really care lore end game choice get kinda bland cuz barely get see anything relevant probably wanted leave open another game guess final rating awesome journey weak point awesome game still,-0.9758,1
222695393,english,"From start to finish this game let's you interact with the world in whatever manner you see fit , well for the most part.

Combat encounters can be tackled in so many ways, and once you start to get a feel for it, some very creative things are possible.

The world and characters are fun and intresting, even the animals have alot to share .

if you like crpgs and havent gotten around to it yet, give this game a shot, i promise its worth your time",1775507629,1775507629,True,0,0,0.5,False,0,True,False,start finish game let interact world whatever manner see fit well part combat encounter tackled many way start get feel creative thing possible world character fun intresting even animal alot share like crpgs havent gotten around yet give game shot promise worth time,0.9362,1
222692448,english,"Bottom line is I think it's a good game, but not a great game.  I played it for more hours than I would like to admit, and I wouldn't do that for just any game, but ultimately I got tired of it at the beginning of the 4th act.  Basically it just isn't satisfying enough to keep going. 6/10.  By comparison, I found BG3 to be much more satisfying.",1775504817,1775504817,True,0,0,0.5,False,0,True,False,bottom line think good game great game played hour would like admit wouldnt game ultimately got tired beginning th act basically isnt satisfying enough keep going comparison found bg much satisfying,-0.8976,1
222665802,english,"Technically excellent, with several memorable quests
The difficulty curve breaks toward the end of the game, making it too easy to play with a full party of four characters
Overall, the plot is fairly typical for high fantasy stories, without any particular unpreditable twists
It's worth playing through this game once, especially with friends",1775481669,1775481669,True,0,0,0.5,False,0,True,False,technically excellent several memorable quest difficulty curve break toward end game making easy play full party four character overall plot fairly typical high fantasy story without particular unpreditable twist worth playing game especially friend,0.9369,1
222640830,english,"What to say about Divinity: Original Sin 2?

Coming off of Baldur's Gate 3 and into this was a trip. There are obvious differences, a lack of cut scenes and RNG in character check based moments - ex. I am not rolling a die to see if I pass a persuasion check.

And there is of course combat, which is based on an action point system, and rather than phases of combat is more focused on the power you build as well as elemental synergies.

But what probably is its largest difference, and the difference that is most subtle in first impressions, is the world building and storytelling.

DOS2 is more intrigued in its subtlety when telling its story. With a lack of cut scenes and comparatively a more broad “chosen one” fable, it’s more about piecing together the atrocities and happenings across its four acts. Opting many times for combat, which is a storytelling mechanic in of itself as the game loads you and your party slowly with power to overcome it's largest obstacles, and in turn deliver its universe.

It’s in this overall hunt for power, mixed with the brilliant yet simple combat system, that makes this game standout above Baldur’s Gate 3 for me.

Don’t get me wrong, I think BG3 is a better title objectively. I would recommend it to anyone, and I truly think it is a game everyone should play at least once.

But through meticulous game design - this idea of presenting an adversary that is impossible to overcome until an eventual wallop hours later - while growing synergies and strength through your team as you rise to becoming a God, is an addicting loop.

I think BG3 does this amazing thing where there's always a solution, and that doesn't always mean combat. This is the bread and butter of Dungeons & Dragons: you and your party finding unique solutions to things that can't be solved with violence, or even don't want to solve with violence. Its story is riddled with this philosophy.
And in turn, it becomes sequential. You're always moving forward.

DOS2 is not this. DOS2 is combat and patience. It's you overcoming and growing outwards, not so much inwards. It's what some would call a PowerRPG. 

There are some solutions that can be passed by a Persuasion check, but even then I found myself forced into a situation that felt demanding of bloodshed.

But this works for its story, you are on your way to becoming Divine. You are gaining power, literally bit by bit, until one day the enemies of titan size become bugs under your shoe. The game's first act of Fort Joy is textbook of this philosophy. You begin completely starved of your tiny amount power, and in your escape you are able to crush all that held you captive.

It’s through these moments, while building a relationship of action through your party and NPCs, that allows these story beats to rise high.

There were many moments in my 90+ hour run that made my jaw drop. That sucked the air from my lungs as NPC party members made choices, as I was forced to choose the best of two terrible options, as twists to my own destiny came to light causing me to rethink my entire adventure.

And when these two things came together - genius combat and beautiful storytelling - you get one of the greatest experiences possible.

I am heartbroken that this adventure is over.

There are not many games that I can happily say I’d keep playing. Hell, I tout and support shorter games, or moreso games that know when to get out.
I love Resident Evil, specifically 2, but I don’t think that game needs another hour, nor would I want one. I loved Oblivion but by hour 40 I was ready to call it and move on. Same with Hollow Knight. Or Dark Souls at 50-60 hours. And there’s even instances, like me playing The Witcher 3, where I did put in the 80+ hours, but to do so sometimes felt like I had to force myself to boot up and get into it.

Never once did I feel this way with Divinity 2. I could have gone on for another 90, truly.

This is not a normal occurrence in the slightest for me.

What’s funny is my friend and I tried to play DOS2 after beating BG3 last year and after 5 hours were so thrown off by the how different the combat, dialogue, and character checks were (played what I think was a week after 80+ hours in BG3, too soon) that we didn’t return.

But upon my solo return, I fell hard.

And even with BG3, which again I do think is objectively a better game, I never felt like I could continue forever. And maybe that’s just because I was in a party with 3 players and not solo and it was such a thing to get us all on at the same time that even finishing was a miracle.

But I could play Divinity: Original Sin 2 forever.

It has quickly become a Top 5 - if not more than likely my favorite game of all time.

<3

Masterwork.",1775450719,1775468737,True,0,0,0.5,False,0,True,False,say divinity original sin coming baldurs gate trip obvious difference lack cut scene rng character check based moment ex rolling die see pas persuasion check course combat based action point system rather phase combat focused power build well elemental synergy probably largest difference difference subtle first impression world building storytelling do intrigued subtlety telling story lack cut scene comparatively broad chosen one fable piecing together atrocity happening across four act opting many time combat storytelling mechanic game load party slowly power overcome largest obstacle turn deliver universe overall hunt power mixed brilliant yet simple combat system make game standout baldurs gate dont get wrong think bg better title objectively would recommend anyone truly think game everyone play least meticulous game design idea presenting adversary impossible overcome eventual wallop hour later growing synergy strength team rise becoming god addicting loop think bg amazing thing there always solution doesnt always mean combat bread butter dungeon dragon party finding unique solution thing cant solved violence even dont want solve violence story riddled philosophy turn becomes sequential youre always moving forward do do combat patience overcoming growing outwards much inwards would call powerrpg solution passed persuasion check even found forced situation felt demanding bloodshed work story way becoming divine gaining power literally bit bit one day enemy titan size become bug shoe game first act fort joy textbook philosophy begin completely starved tiny amount power escape able crush held captive moment building relationship action party npc allows story beat rise high many moment hour run made jaw drop sucked air lung npc party member made choice forced choose best two terrible option twist destiny came light causing rethink entire adventure two thing came together genius combat beautiful storytelling get one greatest experience possible heartbroken adventure many game happily say id keep playing hell tout support shorter game moreso game know get love resident evil specifically dont think game need another hour would want one loved oblivion hour ready call move hollow knight dark soul hour there even instance like playing witcher put hour sometimes felt like force boot get never feel way divinity could gone another truly normal occurrence slightest whats funny friend tried play do beating bg last year hour thrown different combat dialogue character check played think week hour bg soon didnt return upon solo return fell hard even bg think objectively better game never felt like could continue forever maybe thats party player solo thing get u time even finishing miracle could play divinity original sin forever quickly become top likely favorite game time masterwork,0.9977,1
222619618,english,Great battling mechanics. Dark humour. Feels like a proper adventure.,1775426545,1775426545,True,0,0,0.5,False,0,True,False,great battling mechanic dark humour feel like proper adventure,0.872,1
222612871,english,"Lost my honour run to my own hubris and not checking whether an enemy would explode in fire, poison or deathfog - take a wild guess - and yet while I'm disappointed in myself, I don't think I've been this excited to start up another run of something with the length of Original Sin 2 in a while

If you're on the edge of deciding whether or not to dip in - either as your first Larian game or coming from BG3 - I don't think I could recommend it more, the depth of lore and story in the game as well as the dialogue you can have with other characters - both people and animals - just hits differently and feels almost more coherent than some of the work that Larian did for BG3

I think my only real question is how the hell did Borislav get away with using the same soundtrack from Original Sin 2 in Baldur's Gate 3?",1775420404,1775420404,True,0,0,0.5,False,0,True,False,lost honour run hubris checking whether enemy would explode fire poison deathfog take wild guess yet im disappointed dont think ive excited start another run something length original sin youre edge deciding whether dip either first larian game coming bg dont think could recommend depth lore story game well dialogue character people animal hit differently feel almost coherent work larian bg think real question hell borislav get away using soundtrack original sin baldurs gate,-0.9482,1
222572949,english,"Lots of fun, The first non-tutorial area takes more time, than most entire games. Highly recommend.",1775387964,1775387964,True,0,0,0.5,False,0,True,False,lot fun first nontutorial area take time entire game highly recommend,0.7264,1
222572589,english,Complicated mechanics that make every fight different. Every fight feels rewarding. The characters are interesting. This one will be replayed multiple times.,1775387605,1775387605,True,0,0,0.5,False,0,True,False,complicated mechanic make every fight different every fight feel rewarding character interesting one replayed multiple time,0.2263,1
222559615,english,"Game's amazing. Surfaces and air mechanics are superb. Buildcrafting is incredible. Story is fine, bnut you're here for gameplay tbqh.

It's incredibly fun with 4 people, and it's great for anyone that likes more strategy than DA:O",1775373098,1775373098,True,0,0,0.5,False,0,True,False,game amazing surface air mechanic superb buildcrafting incredible story fine bnut youre gameplay tbqh incredibly fun people great anyone like strategy dao,0.9647,1
222537921,english,"Played through BG3 and DOS1 before playing this one.
Where should I start ?
This game is more balanced than the first one while still being challenging, in a good way.
The story is as good as BG3 while being more ""mature"". The world is rich and feels very complete.
The battle system and character building mechanics are great ! The concept is ""simpler"" than BG3 while still offering a very large pool of skills and ways to build an unique character.
Long story short : This is a very good game.",1775346298,1775346298,True,0,0,0.5,False,0,True,False,played bg do playing one start game balanced first one still challenging good way story good bg mature world rich feel complete battle system character building mechanic great concept simpler bg still offering large pool skill way build unique character long story short good game,0.956,1
222481640,english,"north by north chest, runs great on linux and IGPU",1775298185,1775298185,True,0,0,0.5,False,0,True,False,north north chest run great linux igpu,0.6249,1
222441343,english,"Great cRPG. Cannot stop playing it years after the release. If you suffer from post-BG3 void, you should take a look",1775251900,1775251900,True,0,0,0.5,False,0,True,False,great crpg stop playing year release suffer postbg void take look,0.2254,1
222429359,english,"Fantastic RPG. I played BG3 first, so it was fun to see the predecessor to one of the best RPGs ever. I think OS2 is lacking in several areas compared to Larian's follow up, but judging it by itself, it is definitely worth a playthrough and I will likely play it again.",1775241961,1775241961,True,0,0,0.5,False,0,True,False,fantastic rpg played bg first fun see predecessor one best rpgs ever think o lacking several area compared larians follow judging definitely worth playthrough likely play,0.9421,1
222411704,english,"only played this after BG3, it's not as good, but still a very good game. can't wait for the next one.",1775228039,1775228039,True,0,0,0.5,False,0,True,False,played bg good still good game cant wait next one,-0.4788,1
222401735,english,"One of my favorite games. I come back to it every other year or so, and still having a blast every single time. 

- Companions, world, NPCs, all feel alive. Interesting as well. I still enjoy talking to them, even after the 5th playthrough.
- The Game has its own combat system, and it's superb. Ever wanted to play a gut flinging necro witch without constantly being frowned at? Here's your chance. Just be careful to not drown the whole map in blood and viscera. Or maybe do that. Your choice. 
- Balance is everything. No matter how bulletproof your tactics seem: There'll always be a bigger fish to challenge you. As long as you leave them barrels where they belong, there's almost no chance to cheese the important fights. 
- Player freedom is everything. You really can roleplay the way you want to in this game. It'll show you the consequences but won't punish your progress in the long run. 

I could go on and on about this game but the truth is: Just try it yourself. If you like BG3, give this a shot. Nearly everything that was great about BG (minus the curscenes) you'll find here as well. I'm really looking forward to DOS3 in the meantime.",1775219373,1775219373,True,0,0,0.5,False,0,True,False,one favorite game come back every year still blast every single time companion world npc feel alive interesting well still enjoy talking even th playthrough game combat system superb ever wanted play gut flinging necro witch without constantly frowned here chance careful drown whole map blood viscera maybe choice balance everything matter bulletproof tactic seem therell always bigger fish challenge long leave barrel belong there almost chance cheese important fight player freedom everything really roleplay way want game itll show consequence wont punish progress long run could go game truth try like bg give shot nearly everything great bg minus curscenes youll find well im really looking forward do meantime,0.9797,1
222366697,english,"The game is pretty great. It does a couple things I super hate, but mostly, it's an exemplar of the cRPG genre. The combat is unassailably good, though it is pretty unforgiving. You get enough abilities that combat never feels stale and the enemies are at least as well equipped and skilled as your party. 

The roleplay parts are fine. It's cool you can play a prebuilt character or roll your own and if you roll your own, the characters you aren't playing are you companions. The writing is pretty good and the tone is FAR more consistent than the first game, which felt like a Discworld novel, but in a bad way.

The negatives are largely how out-of-combat healing works. You can and probably will have a character die from a residual effect immediately after a combat encounter because you couldn't hit Rest or case a healing spell fast enough. Then you have to burn a resurrection scroll, which are expense and rare.

The game is also super stingy with loot. This isn't a bad thing, but if you're coming from Dragon Age or Pillars of Eternity or even the first Divinity Original Sin, but it is something to be aware of. Your party will be only half equipped for a while.

Overall, it's a great game.",1775174320,1775174320,True,0,1,0.5,False,0,True,False,game pretty great couple thing super hate mostly exemplar crpg genre combat unassailably good though pretty unforgiving get enough ability combat never feel stale enemy least well equipped skilled party roleplay part fine cool play prebuilt character roll roll character arent playing companion writing pretty good tone far consistent first game felt like discworld novel bad way negative largely outofcombat healing work probably character die residual effect immediately combat encounter couldnt hit rest case healing spell fast enough burn resurrection scroll expense rare game also super stingy loot isnt bad thing youre coming dragon age pillar eternity even first divinity original sin something aware party half equipped overall great game,0.9801,1
222319878,english,"Bought the game bc it was on sale and I loved BG3, but so far maybe one of the best CRPG games I've played",1775129668,1775129668,True,0,0,0.5,False,0,True,False,bought game bc sale loved bg far maybe one best crpg game ive played,0.9072,1
222313790,english,"bought this game on a discount, partner wanted another bg3. there is no bg3 at the moment so here is an isekai alternative where we, yet again, stranded somewhere.

my goodness when will this game end, the content is too much! please, i just want to finish the game at this point.. i feel like a prisoner. send help please how many acts are there i want to uninstall so i can have more storage in my already very low memory laptop please!

10/10 will play again when i have better pc because yet again im playing at the lowest settings and smallest window size with 100 degree celcius, it is literally my heater.",1775121527,1775121527,True,0,0,0.5,False,0,True,False,bought game discount partner wanted another bg bg moment isekai alternative yet stranded somewhere goodness game end content much please want finish game point feel like prisoner send help please many act want uninstall storage already low memory laptop please play better pc yet im playing lowest setting smallest window size degree celcius literally heater,0.8931,1
222264621,english,this is a cool DND game think baldurs gate 3 but runs on a potato HOWEVER YOU ARE LIKELY TO EXPERIENCE TECHNICAL DIFFIICULTIES,1775062716,1775062716,True,0,0,0.5,False,0,True,False,cool dnd game think baldurs gate run potato however likely experience technical diffiiculties,0.1655,1
222264405,english,Only game I've played more than twice outside of BG3...Epip + EE2 is a pretty great way to play as well if you're coming back to this game and only played vanilla/want mods.,1775062532,1775062532,True,0,0,0.5,False,0,True,False,game ive played twice outside bgepip ee pretty great way play well youre coming back game played vanillawant mod,0.9393,1
222248407,english,The only turn based game I've played since Pokémon Red and Blue and I was addicted within minutes. Insanely fun and unique combat with an evolving storyline.,1775047428,1775047428,True,0,0,0.5,False,0,True,False,turn based game ive played since pokmon red blue addicted within minute insanely fun unique combat evolving storyline,0.5106,1
222221777,english,"♥♥♥♥ the final fight, otherwise great game, Deathfog is based",1775008182,1775008182,True,0,0,0.5,False,0,True,False,final fight otherwise great game deathfog based,0.3612,1
222221576,english,The best game of its kind that I've ever played and replayed. I bought this game multiple times as gifts for others just to support Larian and propagate this master piece.,1775007905,1775007905,True,0,0,0.5,False,0,True,False,best game kind ive ever played replayed bought game multiple time gift others support larian propagate master piece,0.9136,1
222211314,english,"i... i'm free..... i've been freed from the Ball And Gun purgatory..... oooh where have you been all my life..... i never knew how much i needed you until i found you, bloated corpse...

edit
hey this is my first tactical RPG and im 80 hours into my first playthrough and my friends just told me im only less than half way through the game. How",1774995194,1776368673,True,0,0,0.5,False,0,True,False,im free ive freed ball gun purgatory oooh life never knew much needed found bloated corpse edit hey first tactical rpg im hour first playthrough friend told im less half way game,0.5267,1
222203530,english,Such a great game. Being the first game I played like this I was very confused when I had no guides to show me where to go or what to do. But once I figured it out It was amazing.,1774987531,1774987531,True,0,0,0.5,False,0,True,False,great game first game played like confused guide show go figured amazing,0.8318,1
222192386,english,I was always a huge fan of DnD I can never play it bc Im neurodivergent and divinity/baldurs gate is the closest Ill get to it this was my first game in this kind I also played expedition 33  and loved it I currently have 800+ hours inn expedition 33 I thought this game was gonna be like that too but this is a diffrent level I finnaly found the kind of game that I actualy like playing Im planning to 100% the game+quests and get every spesific armour set Im playing the game blind and Im not allowed to look anything up Im expecting it to finish it in about 300-400 hours,1774977885,1774977885,True,0,0,0.5,False,0,True,False,always huge fan dnd never play bc im neurodivergent divinitybaldurs gate closest ill get first game kind also played expedition loved currently hour inn expedition thought game gon na like diffrent level finnaly found kind game actualy like playing im planning gamequests get every spesific armour set im playing game blind im allowed look anything im expecting finish hour,0.9421,1
222078964,english,"In my mind I thought id lower my expectations of this game because of its age compared to baldurs gate 3, and I loved playing BG3 so I thought there was no shot it would compete. And yet somehow Divinity Original Sin 2 is capturing the same feelings of immersion and curiosity I had when playing BG3 and in some aspects is even drawing me in more and exceeding the excitement and immersion I felt when playing BG3. I boguht this game to experience what i could see in the newly announced divinity game and this only brought me more excitement and hype that no other game or game studio has been able to make me feel since early 2010s gaming. This is an Absolute Cinema experience I cant reccomend this game enough to anyone who likes any sort of turn based RPG. Side note, Wife loves the game too, were doing our first playthrough together :p",1774847678,1774847678,True,0,0,0.5,False,0,True,False,mind thought id lower expectation game age compared baldurs gate loved playing bg thought shot would compete yet somehow divinity original sin capturing feeling immersion curiosity playing bg aspect even drawing exceeding excitement immersion felt playing bg boguht game experience could see newly announced divinity game brought excitement hype game game studio able make feel since early gaming absolute cinema experience cant reccomend game enough anyone like sort turn based rpg side note wife love game first playthrough together p,0.9723,1
